,tenant_id,property_id,property_type,room_type
6309,585,4949d072-3cbc-11ee-be24-1418c306ac06,HDB,COMMON
6310,585,4949d073-3cbc-11ee-8445-1418c306ac06,LANDED,MASTER
6311,585,4949d074-3cbc-11ee-b1bd-1418c306ac06,LANDED,MASTER
6312,585,4949d075-3cbc-11ee-b348-1418c306ac06,LANDED,SINGLE
6313,585,4949d076-3cbc-11ee-9bd5-1418c306ac06,LANDED,MASTER
6314,585,4949d077-3cbc-11ee-af28-1418c306ac06,HDB,SINGLE
6315,585,4949d078-3cbc-11ee-b829-1418c306ac06,HDB,COMMON
6316,585,4949d079-3cbc-11ee-a179-1418c306ac06,LANDED,WHOLE_UNIT
6317,585,4949d07a-3cbc-11ee-a414-1418c306ac06,LANDED,WHOLE_UNIT
6318,585,4949f78f-3cbc-11ee-a8e3-1418c306ac06,LANDED,SINGLE
6319,585,4949f790-3cbc-11ee-91d3-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6320,585,4949f791-3cbc-11ee-a0a5-1418c306ac06,CONDOMINIUM,SINGLE
6321,585,4949f792-3cbc-11ee-b53a-1418c306ac06,HDB,COMMON
6322,585,4949f793-3cbc-11ee-8f36-1418c306ac06,LANDED,COMMON
6323,585,4949f794-3cbc-11ee-962c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6324,585,4949f795-3cbc-11ee-a88c-1418c306ac06,HDB,WHOLE_UNIT
6325,585,4949f796-3cbc-11ee-88dc-1418c306ac06,HDB,MASTER
6326,586,4949f797-3cbc-11ee-b8dd-1418c306ac06,LANDED,COMMON
6327,586,4949f798-3cbc-11ee-a9c1-1418c306ac06,LANDED,COMMON
6328,586,4949f799-3cbc-11ee-9a26-1418c306ac06,LANDED,SINGLE
6329,586,4949f79a-3cbc-11ee-9baf-1418c306ac06,LANDED,COMMON
6330,586,4949f79b-3cbc-11ee-bb96-1418c306ac06,LANDED,MASTER
6331,586,494a1ea0-3cbc-11ee-ade1-1418c306ac06,HDB,MASTER
6332,586,494a1ea1-3cbc-11ee-93c8-1418c306ac06,HDB,COMMON
6333,586,494a1ea2-3cbc-11ee-bc11-1418c306ac06,CONDOMINIUM,MASTER
6334,586,494a1ea3-3cbc-11ee-8ba1-1418c306ac06,HDB,MASTER
6335,586,494a1ea4-3cbc-11ee-a246-1418c306ac06,LANDED,MASTER
6336,586,494a1ea5-3cbc-11ee-9279-1418c306ac06,CONDOMINIUM,COMMON
6337,586,494a1ea6-3cbc-11ee-bd83-1418c306ac06,HDB,MASTER
6338,586,494a1ea7-3cbc-11ee-a290-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6339,586,494a1ea8-3cbc-11ee-8013-1418c306ac06,LANDED,SINGLE
6340,587,494a1ea9-3cbc-11ee-b1f9-1418c306ac06,LANDED,SINGLE
6341,587,494a1eaa-3cbc-11ee-99c7-1418c306ac06,HDB,COMMON
6342,587,494a1eab-3cbc-11ee-81dd-1418c306ac06,HDB,MASTER
6343,587,494a1eac-3cbc-11ee-9b15-1418c306ac06,LANDED,COMMON
6344,587,494a45b4-3cbc-11ee-b925-1418c306ac06,CONDOMINIUM,MASTER
6345,587,494a45b5-3cbc-11ee-99d0-1418c306ac06,LANDED,WHOLE_UNIT
6346,587,494a45b6-3cbc-11ee-be40-1418c306ac06,CONDOMINIUM,SINGLE
6347,587,494a45b7-3cbc-11ee-9332-1418c306ac06,LANDED,MASTER
6348,587,494a45b8-3cbc-11ee-9727-1418c306ac06,HDB,MASTER
6349,587,494a45b9-3cbc-11ee-ac90-1418c306ac06,HDB,SINGLE
6350,588,494a45ba-3cbc-11ee-97ac-1418c306ac06,LANDED,COMMON
6351,588,494a45bb-3cbc-11ee-a9b8-1418c306ac06,HDB,MASTER
6352,588,494a45bc-3cbc-11ee-a3b1-1418c306ac06,CONDOMINIUM,SINGLE
6353,588,494a45bd-3cbc-11ee-bf11-1418c306ac06,HDB,WHOLE_UNIT
6354,589,494a6cdb-3cbc-11ee-9522-1418c306ac06,HDB,SINGLE
6355,589,494a6cdc-3cbc-11ee-87d9-1418c306ac06,LANDED,WHOLE_UNIT
6356,589,494a6cdd-3cbc-11ee-9098-1418c306ac06,HDB,MASTER
6357,589,494a6cde-3cbc-11ee-9ad3-1418c306ac06,HDB,SINGLE
6358,589,494a6cdf-3cbc-11ee-bd7c-1418c306ac06,CONDOMINIUM,MASTER
6359,589,494a6ce0-3cbc-11ee-a12b-1418c306ac06,LANDED,WHOLE_UNIT
6360,589,494a6ce1-3cbc-11ee-8f3a-1418c306ac06,HDB,COMMON
6361,589,494a6ce2-3cbc-11ee-a487-1418c306ac06,HDB,COMMON
6362,589,494a6ce3-3cbc-11ee-8aca-1418c306ac06,LANDED,COMMON
6363,590,494a93ec-3cbc-11ee-87e8-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6364,590,494a93ed-3cbc-11ee-89ad-1418c306ac06,LANDED,MASTER
6365,590,494a93ee-3cbc-11ee-8b61-1418c306ac06,CONDOMINIUM,SINGLE
6366,591,494ac7a0-3cbc-11ee-a5ab-1418c306ac06,CONDOMINIUM,COMMON
6367,591,494ac7a1-3cbc-11ee-8223-1418c306ac06,LANDED,COMMON
6368,591,494ac7a2-3cbc-11ee-814b-1418c306ac06,HDB,WHOLE_UNIT
6369,591,494ac7a3-3cbc-11ee-9c8b-1418c306ac06,HDB,COMMON
6370,591,494ac7a4-3cbc-11ee-9ece-1418c306ac06,HDB,COMMON
6371,591,494ac7a5-3cbc-11ee-8b61-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6372,591,494ac7a6-3cbc-11ee-b62b-1418c306ac06,HDB,COMMON
6373,591,494ac7a7-3cbc-11ee-a64e-1418c306ac06,CONDOMINIUM,MASTER
6374,591,494ac7a8-3cbc-11ee-b8e8-1418c306ac06,CONDOMINIUM,SINGLE
6375,591,494ac7a9-3cbc-11ee-bb33-1418c306ac06,HDB,SINGLE
6376,591,494ac7aa-3cbc-11ee-93c0-1418c306ac06,CONDOMINIUM,MASTER
6377,591,494ac7ab-3cbc-11ee-aa51-1418c306ac06,CONDOMINIUM,COMMON
6378,591,494ac7ac-3cbc-11ee-b797-1418c306ac06,LANDED,WHOLE_UNIT
6379,591,494ac7ad-3cbc-11ee-a628-1418c306ac06,HDB,COMMON
6380,591,494ac7ae-3cbc-11ee-bdb6-1418c306ac06,CONDOMINIUM,SINGLE
6381,591,494ac7af-3cbc-11ee-b663-1418c306ac06,LANDED,WHOLE_UNIT
6382,591,494ac7b0-3cbc-11ee-9339-1418c306ac06,HDB,COMMON
6383,592,494af71b-3cbc-11ee-b650-1418c306ac06,CONDOMINIUM,COMMON
6384,592,494af71c-3cbc-11ee-8bc0-1418c306ac06,HDB,WHOLE_UNIT
6385,592,494af71d-3cbc-11ee-b80b-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6386,592,494af71e-3cbc-11ee-8361-1418c306ac06,HDB,WHOLE_UNIT
6387,592,494af71f-3cbc-11ee-8675-1418c306ac06,HDB,WHOLE_UNIT
6388,592,494af720-3cbc-11ee-b3d3-1418c306ac06,CONDOMINIUM,SINGLE
6389,592,494af721-3cbc-11ee-9d11-1418c306ac06,HDB,COMMON
6390,592,494af722-3cbc-11ee-87e3-1418c306ac06,LANDED,COMMON
6391,592,494af723-3cbc-11ee-a209-1418c306ac06,LANDED,WHOLE_UNIT
6392,592,494af724-3cbc-11ee-8ced-1418c306ac06,HDB,COMMON
6393,592,494af725-3cbc-11ee-8fb6-1418c306ac06,LANDED,MASTER
6394,592,494af726-3cbc-11ee-b6f8-1418c306ac06,HDB,WHOLE_UNIT
6395,592,494af727-3cbc-11ee-b459-1418c306ac06,LANDED,WHOLE_UNIT
6396,592,494af728-3cbc-11ee-b5f9-1418c306ac06,HDB,SINGLE
6397,592,494af729-3cbc-11ee-a73c-1418c306ac06,CONDOMINIUM,MASTER
6398,592,494af72a-3cbc-11ee-817b-1418c306ac06,HDB,MASTER
6399,593,494b1e3a-3cbc-11ee-8bdf-1418c306ac06,HDB,SINGLE
6400,593,494b1e3b-3cbc-11ee-a1f9-1418c306ac06,LANDED,WHOLE_UNIT
6401,593,494b1e3c-3cbc-11ee-a28d-1418c306ac06,HDB,SINGLE
6402,593,494b1e3d-3cbc-11ee-bdf4-1418c306ac06,LANDED,COMMON
6403,593,494b1e3e-3cbc-11ee-ada9-1418c306ac06,HDB,COMMON
6404,593,494b4141-3cbc-11ee-b542-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6405,593,494b454f-3cbc-11ee-9e4d-1418c306ac06,CONDOMINIUM,MASTER
6406,593,494b4550-3cbc-11ee-ad41-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6407,593,494b4551-3cbc-11ee-ab1e-1418c306ac06,HDB,MASTER
6408,593,494b4552-3cbc-11ee-8b07-1418c306ac06,HDB,WHOLE_UNIT
6409,593,494b4553-3cbc-11ee-82c0-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6410,593,494b4554-3cbc-11ee-be4c-1418c306ac06,HDB,MASTER
6411,593,494b4555-3cbc-11ee-9ccf-1418c306ac06,HDB,SINGLE
6412,593,494b4556-3cbc-11ee-a586-1418c306ac06,HDB,SINGLE
6413,593,494b4557-3cbc-11ee-a12f-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6414,593,494b4558-3cbc-11ee-ad27-1418c306ac06,HDB,WHOLE_UNIT
6415,594,494b6c68-3cbc-11ee-b489-1418c306ac06,CONDOMINIUM,SINGLE
6416,594,494b6c69-3cbc-11ee-99f9-1418c306ac06,CONDOMINIUM,SINGLE
6417,594,494b6c6a-3cbc-11ee-a3b4-1418c306ac06,CONDOMINIUM,COMMON
6418,594,494b6c6b-3cbc-11ee-923a-1418c306ac06,HDB,MASTER
6419,595,494b938b-3cbc-11ee-9869-1418c306ac06,HDB,MASTER
6420,595,494b938c-3cbc-11ee-bdce-1418c306ac06,LANDED,WHOLE_UNIT
6421,595,494b938d-3cbc-11ee-bb0f-1418c306ac06,LANDED,COMMON
6422,596,494b938e-3cbc-11ee-a0cb-1418c306ac06,LANDED,SINGLE
6423,596,494b938f-3cbc-11ee-b61f-1418c306ac06,LANDED,COMMON
6424,596,494b9390-3cbc-11ee-9768-1418c306ac06,CONDOMINIUM,MASTER
6425,596,494b9391-3cbc-11ee-87e6-1418c306ac06,LANDED,WHOLE_UNIT
6426,596,494b9392-3cbc-11ee-8f55-1418c306ac06,HDB,WHOLE_UNIT
6427,596,494b9393-3cbc-11ee-b10c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6428,596,494b9394-3cbc-11ee-b20a-1418c306ac06,HDB,WHOLE_UNIT
6429,596,494b9395-3cbc-11ee-b92e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6430,596,494b9396-3cbc-11ee-88d6-1418c306ac06,CONDOMINIUM,COMMON
6431,596,494b9397-3cbc-11ee-9403-1418c306ac06,HDB,MASTER
6432,596,494b9398-3cbc-11ee-9a83-1418c306ac06,CONDOMINIUM,SINGLE
6433,596,494b9399-3cbc-11ee-8266-1418c306ac06,CONDOMINIUM,COMMON
6434,596,494b939a-3cbc-11ee-9d6b-1418c306ac06,LANDED,COMMON
6435,596,494bba9c-3cbc-11ee-98e6-1418c306ac06,HDB,MASTER
6436,596,494bba9d-3cbc-11ee-8b58-1418c306ac06,HDB,SINGLE
6437,596,494bba9e-3cbc-11ee-9fdc-1418c306ac06,LANDED,WHOLE_UNIT
6438,596,494bba9f-3cbc-11ee-9a5a-1418c306ac06,HDB,SINGLE
6439,596,494bbaa0-3cbc-11ee-8eae-1418c306ac06,HDB,SINGLE
6440,596,494bbaa1-3cbc-11ee-aef8-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6441,597,494bbaa2-3cbc-11ee-93e1-1418c306ac06,LANDED,SINGLE
6442,597,494bbaa3-3cbc-11ee-af86-1418c306ac06,LANDED,WHOLE_UNIT
6443,597,494bbaa4-3cbc-11ee-8167-1418c306ac06,CONDOMINIUM,SINGLE
6444,598,494be1b5-3cbc-11ee-bef1-1418c306ac06,HDB,COMMON
6445,598,494be1b6-3cbc-11ee-9fbc-1418c306ac06,LANDED,WHOLE_UNIT
6446,599,494be1b7-3cbc-11ee-87fd-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6447,599,494be1b8-3cbc-11ee-84bb-1418c306ac06,LANDED,WHOLE_UNIT
6448,599,494be1b9-3cbc-11ee-88b2-1418c306ac06,CONDOMINIUM,MASTER
6449,599,494be1ba-3cbc-11ee-8fb8-1418c306ac06,HDB,MASTER
6450,599,494be1bb-3cbc-11ee-ae19-1418c306ac06,HDB,MASTER
6451,599,494be1bc-3cbc-11ee-af53-1418c306ac06,HDB,WHOLE_UNIT
6452,599,494be1bd-3cbc-11ee-9f15-1418c306ac06,CONDOMINIUM,COMMON
6453,599,494be1be-3cbc-11ee-9d6d-1418c306ac06,CONDOMINIUM,SINGLE
6454,599,494be1bf-3cbc-11ee-bbec-1418c306ac06,HDB,MASTER
6455,599,494be1c0-3cbc-11ee-a767-1418c306ac06,HDB,WHOLE_UNIT
6456,599,494be1c1-3cbc-11ee-843b-1418c306ac06,LANDED,SINGLE
6457,599,494be1c2-3cbc-11ee-a8e9-1418c306ac06,HDB,WHOLE_UNIT
6458,599,494be1c3-3cbc-11ee-928f-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6459,599,494be1c4-3cbc-11ee-8ac2-1418c306ac06,HDB,WHOLE_UNIT
6460,599,494be1c5-3cbc-11ee-b37c-1418c306ac06,LANDED,MASTER
6461,599,494be1c6-3cbc-11ee-a2fe-1418c306ac06,LANDED,WHOLE_UNIT
6462,600,494c1c6c-3cbc-11ee-b279-1418c306ac06,HDB,WHOLE_UNIT
6463,600,494c1c6d-3cbc-11ee-9cc6-1418c306ac06,CONDOMINIUM,COMMON
6464,600,494c1c6e-3cbc-11ee-8cf2-1418c306ac06,LANDED,MASTER
6465,600,494c1c6f-3cbc-11ee-83e9-1418c306ac06,CONDOMINIUM,SINGLE
6466,600,494c1c70-3cbc-11ee-829f-1418c306ac06,HDB,WHOLE_UNIT
6467,600,494c1c71-3cbc-11ee-a58b-1418c306ac06,HDB,SINGLE
6468,600,494c1c72-3cbc-11ee-8a9e-1418c306ac06,HDB,SINGLE
6469,600,494c1c73-3cbc-11ee-8620-1418c306ac06,HDB,COMMON
6470,600,494c1c74-3cbc-11ee-885f-1418c306ac06,LANDED,SINGLE
6471,600,494c1c75-3cbc-11ee-93d6-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6472,600,494c1c76-3cbc-11ee-9d01-1418c306ac06,HDB,SINGLE
6473,600,494c1c77-3cbc-11ee-b98e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6474,600,494c1c78-3cbc-11ee-8002-1418c306ac06,HDB,WHOLE_UNIT
6475,600,494c1c79-3cbc-11ee-913b-1418c306ac06,LANDED,COMMON
6476,600,494c1c7a-3cbc-11ee-8461-1418c306ac06,LANDED,MASTER
6477,600,494c438e-3cbc-11ee-bed7-1418c306ac06,CONDOMINIUM,COMMON
6478,600,494c438f-3cbc-11ee-b002-1418c306ac06,CONDOMINIUM,SINGLE
6479,600,494c4390-3cbc-11ee-aba6-1418c306ac06,CONDOMINIUM,SINGLE
6480,600,494c4391-3cbc-11ee-a6e6-1418c306ac06,HDB,SINGLE
6481,601,494c5733-3cbc-11ee-90b8-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6482,601,494c5734-3cbc-11ee-a1cc-1418c306ac06,CONDOMINIUM,SINGLE
6483,601,494c5735-3cbc-11ee-a929-1418c306ac06,LANDED,MASTER
6484,601,494c5736-3cbc-11ee-8f8a-1418c306ac06,LANDED,MASTER
6485,601,494c5737-3cbc-11ee-afb6-1418c306ac06,HDB,MASTER
6486,601,494c5738-3cbc-11ee-b59d-1418c306ac06,HDB,SINGLE
6487,601,494c5739-3cbc-11ee-9d41-1418c306ac06,HDB,WHOLE_UNIT
6488,601,494c573a-3cbc-11ee-8f4e-1418c306ac06,HDB,COMMON
6489,601,494c573b-3cbc-11ee-b546-1418c306ac06,LANDED,WHOLE_UNIT
6490,601,494c573c-3cbc-11ee-a823-1418c306ac06,HDB,SINGLE
6491,601,494c573d-3cbc-11ee-939f-1418c306ac06,CONDOMINIUM,MASTER
6492,601,494c573e-3cbc-11ee-908d-1418c306ac06,LANDED,MASTER
6493,601,494c573f-3cbc-11ee-aa9d-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6494,602,494c7e5a-3cbc-11ee-85f3-1418c306ac06,HDB,WHOLE_UNIT
6495,602,494c7e5b-3cbc-11ee-8224-1418c306ac06,HDB,COMMON
6496,602,494c7e5c-3cbc-11ee-9adb-1418c306ac06,HDB,SINGLE
6497,602,494c7e5d-3cbc-11ee-b37e-1418c306ac06,CONDOMINIUM,SINGLE
6498,602,494c7e5e-3cbc-11ee-990d-1418c306ac06,CONDOMINIUM,MASTER
6499,602,494c7e5f-3cbc-11ee-bfc8-1418c306ac06,LANDED,SINGLE
6500,602,494c7e60-3cbc-11ee-bd9e-1418c306ac06,LANDED,MASTER
6501,602,494c7e61-3cbc-11ee-a6fb-1418c306ac06,CONDOMINIUM,SINGLE
6502,602,494c7e62-3cbc-11ee-bfe0-1418c306ac06,HDB,COMMON
6503,602,494c7e63-3cbc-11ee-a394-1418c306ac06,CONDOMINIUM,COMMON
6504,603,494c7e64-3cbc-11ee-a686-1418c306ac06,LANDED,COMMON
6505,603,494ca576-3cbc-11ee-9920-1418c306ac06,HDB,COMMON
6506,603,494ca577-3cbc-11ee-ae4b-1418c306ac06,HDB,COMMON
6507,603,494ca578-3cbc-11ee-ab7b-1418c306ac06,HDB,MASTER
6508,603,494ca579-3cbc-11ee-994e-1418c306ac06,HDB,MASTER
6509,603,494ca57a-3cbc-11ee-8fbe-1418c306ac06,HDB,SINGLE
6510,603,494ca57b-3cbc-11ee-8653-1418c306ac06,CONDOMINIUM,COMMON
6511,603,494ca57c-3cbc-11ee-9aa4-1418c306ac06,LANDED,SINGLE
6512,603,494ca57d-3cbc-11ee-bbd5-1418c306ac06,LANDED,COMMON
6513,604,494ca57e-3cbc-11ee-af50-1418c306ac06,HDB,WHOLE_UNIT
6514,604,494ca57f-3cbc-11ee-81d6-1418c306ac06,CONDOMINIUM,COMMON
6515,604,494ca580-3cbc-11ee-ba37-1418c306ac06,CONDOMINIUM,COMMON
6516,605,494ccc8d-3cbc-11ee-856a-1418c306ac06,HDB,SINGLE
6517,605,494ccc8e-3cbc-11ee-9be0-1418c306ac06,CONDOMINIUM,COMMON
6518,606,494cf3a5-3cbc-11ee-b3c2-1418c306ac06,HDB,SINGLE
6519,606,494cf3a6-3cbc-11ee-800a-1418c306ac06,CONDOMINIUM,COMMON
6520,606,494cf3a7-3cbc-11ee-8958-1418c306ac06,HDB,COMMON
6521,606,494cf3a8-3cbc-11ee-9459-1418c306ac06,LANDED,MASTER
6522,606,494cf3a9-3cbc-11ee-9957-1418c306ac06,HDB,WHOLE_UNIT
6523,606,494cf3aa-3cbc-11ee-ba63-1418c306ac06,HDB,SINGLE
6524,606,494cf3ab-3cbc-11ee-8b2b-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6525,606,494cf3ac-3cbc-11ee-8a0a-1418c306ac06,CONDOMINIUM,MASTER
6526,606,494cf3ad-3cbc-11ee-8233-1418c306ac06,LANDED,SINGLE
6527,606,494cf3ae-3cbc-11ee-b9c7-1418c306ac06,CONDOMINIUM,SINGLE
6528,606,494cf3af-3cbc-11ee-a24c-1418c306ac06,HDB,SINGLE
6529,606,494cf3b0-3cbc-11ee-899e-1418c306ac06,LANDED,COMMON
6530,606,494cf3b1-3cbc-11ee-bafa-1418c306ac06,CONDOMINIUM,MASTER
6531,606,494cf3b2-3cbc-11ee-88ee-1418c306ac06,CONDOMINIUM,SINGLE
6532,606,494cf3b3-3cbc-11ee-af42-1418c306ac06,HDB,COMMON
6533,606,494cf3b4-3cbc-11ee-94ee-1418c306ac06,CONDOMINIUM,COMMON
6534,606,494cf3b5-3cbc-11ee-ad66-1418c306ac06,HDB,COMMON
6535,606,494cf3b6-3cbc-11ee-aa0a-1418c306ac06,CONDOMINIUM,MASTER
6536,607,494d1abe-3cbc-11ee-8e8f-1418c306ac06,LANDED,SINGLE
6537,607,494d1abf-3cbc-11ee-bbd0-1418c306ac06,CONDOMINIUM,SINGLE
6538,608,494d1ac0-3cbc-11ee-8108-1418c306ac06,HDB,COMMON
6539,608,494d1ac1-3cbc-11ee-b0b3-1418c306ac06,LANDED,COMMON
6540,608,494d1ac2-3cbc-11ee-84db-1418c306ac06,HDB,MASTER
6541,608,494d1ac3-3cbc-11ee-811b-1418c306ac06,CONDOMINIUM,COMMON
6542,608,494d41d9-3cbc-11ee-aa11-1418c306ac06,CONDOMINIUM,COMMON
6543,608,494d41da-3cbc-11ee-ad24-1418c306ac06,HDB,WHOLE_UNIT
6544,608,494d41db-3cbc-11ee-b736-1418c306ac06,HDB,COMMON
6545,608,494d41dc-3cbc-11ee-9bb3-1418c306ac06,LANDED,WHOLE_UNIT
6546,608,494d41dd-3cbc-11ee-9abc-1418c306ac06,LANDED,COMMON
6547,608,494d41de-3cbc-11ee-9284-1418c306ac06,LANDED,COMMON
6548,608,494d41df-3cbc-11ee-b2aa-1418c306ac06,LANDED,WHOLE_UNIT
6549,608,494d41e0-3cbc-11ee-954d-1418c306ac06,LANDED,WHOLE_UNIT
6550,608,494d41e1-3cbc-11ee-97d1-1418c306ac06,LANDED,MASTER
6551,609,494d41e2-3cbc-11ee-aacd-1418c306ac06,HDB,COMMON
6552,609,494d68ee-3cbc-11ee-a329-1418c306ac06,LANDED,MASTER
6553,609,494d68ef-3cbc-11ee-b1cf-1418c306ac06,LANDED,COMMON
6554,609,494d68f0-3cbc-11ee-a3f7-1418c306ac06,CONDOMINIUM,COMMON
6555,609,494d68f1-3cbc-11ee-b580-1418c306ac06,LANDED,MASTER
6556,609,494d68f2-3cbc-11ee-9440-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6557,609,494d68f3-3cbc-11ee-a823-1418c306ac06,HDB,COMMON
6558,609,494d68f4-3cbc-11ee-8f39-1418c306ac06,CONDOMINIUM,SINGLE
6559,609,494d68f5-3cbc-11ee-9a8b-1418c306ac06,CONDOMINIUM,SINGLE
6560,609,494d68f6-3cbc-11ee-b159-1418c306ac06,CONDOMINIUM,COMMON
6561,609,494d68f7-3cbc-11ee-97b5-1418c306ac06,HDB,MASTER
6562,609,494d68f8-3cbc-11ee-bcae-1418c306ac06,HDB,COMMON
6563,609,494d68f9-3cbc-11ee-aba0-1418c306ac06,LANDED,SINGLE
6564,609,494d68fa-3cbc-11ee-9653-1418c306ac06,HDB,MASTER
6565,610,494d68fb-3cbc-11ee-935a-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6566,610,494d68fc-3cbc-11ee-83b4-1418c306ac06,LANDED,SINGLE
6567,610,494d68fd-3cbc-11ee-8bdf-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6568,610,494d68fe-3cbc-11ee-af3f-1418c306ac06,CONDOMINIUM,SINGLE
6569,610,494d68ff-3cbc-11ee-be8e-1418c306ac06,CONDOMINIUM,SINGLE
6570,610,494d6900-3cbc-11ee-9266-1418c306ac06,HDB,MASTER
6571,610,494d6901-3cbc-11ee-ba95-1418c306ac06,LANDED,COMMON
6572,610,494d6902-3cbc-11ee-8bfe-1418c306ac06,LANDED,COMMON
6573,610,494d6903-3cbc-11ee-ad0f-1418c306ac06,HDB,COMMON
6574,610,494d6904-3cbc-11ee-8994-1418c306ac06,HDB,WHOLE_UNIT
6575,610,494d6905-3cbc-11ee-aa4f-1418c306ac06,LANDED,MASTER
6576,610,494d6906-3cbc-11ee-a794-1418c306ac06,HDB,COMMON
6577,610,494d6907-3cbc-11ee-92eb-1418c306ac06,CONDOMINIUM,COMMON
6578,610,494d6908-3cbc-11ee-8529-1418c306ac06,LANDED,WHOLE_UNIT
6579,611,494da3a7-3cbc-11ee-b3ed-1418c306ac06,HDB,WHOLE_UNIT
6580,611,494da3a8-3cbc-11ee-b92d-1418c306ac06,LANDED,SINGLE
6581,611,494da3a9-3cbc-11ee-8d9a-1418c306ac06,HDB,WHOLE_UNIT
6582,612,494dcad9-3cbc-11ee-ab04-1418c306ac06,CONDOMINIUM,MASTER
6583,612,494dcada-3cbc-11ee-a5a3-1418c306ac06,LANDED,MASTER
6584,612,494dcadb-3cbc-11ee-9e25-1418c306ac06,LANDED,MASTER
6585,612,494dcadc-3cbc-11ee-8fc9-1418c306ac06,LANDED,WHOLE_UNIT
6586,612,494dcadd-3cbc-11ee-b709-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6587,612,494dcade-3cbc-11ee-94b5-1418c306ac06,LANDED,SINGLE
6588,612,494dcadf-3cbc-11ee-b225-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6589,612,494dcae0-3cbc-11ee-bcca-1418c306ac06,HDB,COMMON
6590,612,494dcae1-3cbc-11ee-b333-1418c306ac06,HDB,WHOLE_UNIT
6591,612,494dcae2-3cbc-11ee-ba9e-1418c306ac06,LANDED,WHOLE_UNIT
6592,612,494dcae3-3cbc-11ee-82cf-1418c306ac06,CONDOMINIUM,COMMON
6593,613,494df619-3cbc-11ee-bf68-1418c306ac06,CONDOMINIUM,MASTER
6594,613,494df61a-3cbc-11ee-816a-1418c306ac06,CONDOMINIUM,SINGLE
6595,613,494df61b-3cbc-11ee-8531-1418c306ac06,LANDED,WHOLE_UNIT
6596,613,494df61c-3cbc-11ee-b07f-1418c306ac06,LANDED,WHOLE_UNIT
6597,613,494df61d-3cbc-11ee-b131-1418c306ac06,HDB,COMMON
6598,613,494df61e-3cbc-11ee-9f42-1418c306ac06,LANDED,COMMON
6599,613,494df61f-3cbc-11ee-b9b9-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
6600,613,494df620-3cbc-11ee-98b3-1418c306ac06,LANDED,MASTER
6601,613,494df621-3cbc-11ee-ac4f-1418c306ac06,LANDED,COMMON
6602,613,494df622-3cbc-11ee-923c-1418c306ac06,CONDOMINIUM,COMMON
6603,613,494df623-3cbc-11ee-9e83-1418c306ac06,CONDOMINIUM,COMMON
6604,613,494df624-3cbc-11ee-96c8-1418c306ac06,CONDOMINIUM,COMMON
6605,613,494df625-3cbc-11ee-b06a-1418c306ac06,LANDED,WHOLE_UNIT
6606,613,494df626-3cbc-11ee-83ef-1418c306ac06,CONDOMINIUM,COMMON
6607,613,494df627-3cbc-11ee-a541-1418c306ac06,LANDED,WHOLE_UNIT
6608,613,494df628-3cbc-11ee-bc3d-1418c306ac06,CONDOMINIUM,MASTER
6609,613,494df629-3cbc-11ee-a176-1418c306ac06,CONDOMINIUM,COMMON
6610,613,494df62a-3cbc-11ee-b1c5-1418c306ac06,LANDED,COMMON
6611,613,494df62b-3cbc-11ee-89a7-1418c306ac06,HDB,SINGLE
6612,613,494df62c-3cbc-11ee-b11b-1418c306ac06,HDB,SINGLE
6613,614,494e1d2c-3cbc-11ee-8854-1418c306ac06,LANDED,WHOLE_UNIT
6614,614,494e1d2d-3cbc-11ee-b2aa-1418c306ac06,LANDED,WHOLE_UNIT
6615,614,494e1d2e-3cbc-11ee-87cb-1418c306ac06,LANDED,COMMON
6616,614,494e1d2f-3cbc-11ee-b2d8-1418c306ac06,HDB,MASTER
6617,614,494e1d30-3cbc-11ee-aa09-1418c306ac06,CONDOMINIUM,MASTER
6618,614,494e1d31-3cbc-11ee-9b97-1418c306ac06,CONDOMINIUM,COMMON
6619,614,494e1d32-3cbc-11ee-b3cd-1418c306ac06,LANDED,WHOLE_UNIT
