,property_id,property_type,room_type
5049,13114ba9-3cb3-11ee-a1e6-1418c306ac06,LANDED,SINGLE
5050,13114baa-3cb3-11ee-97b8-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5051,13114bab-3cb3-11ee-ac61-1418c306ac06,CONDOMINIUM,MASTER
5052,13114bac-3cb3-11ee-a999-1418c306ac06,HDB,MASTER
5053,13114bad-3cb3-11ee-b42c-1418c306ac06,CONDOMINIUM,MASTER
5054,13114bae-3cb3-11ee-a0dd-1418c306ac06,LANDED,SINGLE
5055,13114baf-3cb3-11ee-bb01-1418c306ac06,LANDED,MASTER
5056,131172c6-3cb3-11ee-ad50-1418c306ac06,LANDED,MASTER
5057,131172c7-3cb3-11ee-90d3-1418c306ac06,LANDED,MASTER
5058,131172c8-3cb3-11ee-bb2f-1418c306ac06,HDB,WHOLE_UNIT
5059,131172c9-3cb3-11ee-a50d-1418c306ac06,LANDED,WHOLE_UNIT
5060,131172ca-3cb3-11ee-9b42-1418c306ac06,LANDED,COMMON
5061,131172cb-3cb3-11ee-9b6d-1418c306ac06,HDB,SINGLE
5062,131172cc-3cb3-11ee-957f-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5063,131172cd-3cb3-11ee-8b26-1418c306ac06,HDB,MASTER
5064,131172ce-3cb3-11ee-aab6-1418c306ac06,LANDED,WHOLE_UNIT
5065,131172cf-3cb3-11ee-9a67-1418c306ac06,HDB,MASTER
5066,131172d0-3cb3-11ee-9aa9-1418c306ac06,LANDED,COMMON
5067,131172d1-3cb3-11ee-82bc-1418c306ac06,CONDOMINIUM,SINGLE
5068,131172d2-3cb3-11ee-990d-1418c306ac06,HDB,SINGLE
5069,131199de-3cb3-11ee-aeaf-1418c306ac06,HDB,MASTER
5070,131199df-3cb3-11ee-a4c1-1418c306ac06,HDB,WHOLE_UNIT
5071,131199e0-3cb3-11ee-a58e-1418c306ac06,HDB,WHOLE_UNIT
5072,131199e1-3cb3-11ee-9685-1418c306ac06,LANDED,COMMON
5073,131199e2-3cb3-11ee-b934-1418c306ac06,LANDED,COMMON
5074,131199e3-3cb3-11ee-afd2-1418c306ac06,HDB,SINGLE
5075,131199e4-3cb3-11ee-9807-1418c306ac06,CONDOMINIUM,MASTER
5076,131199e5-3cb3-11ee-99d4-1418c306ac06,CONDOMINIUM,COMMON
5077,131199e6-3cb3-11ee-b0a5-1418c306ac06,CONDOMINIUM,SINGLE
5078,131199e7-3cb3-11ee-b885-1418c306ac06,CONDOMINIUM,COMMON
5079,131199e8-3cb3-11ee-b5ef-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5080,131199e9-3cb3-11ee-8f7d-1418c306ac06,HDB,WHOLE_UNIT
5081,131199ea-3cb3-11ee-9ead-1418c306ac06,LANDED,COMMON
5082,131199eb-3cb3-11ee-b0e9-1418c306ac06,LANDED,WHOLE_UNIT
5083,131199ec-3cb3-11ee-b95b-1418c306ac06,CONDOMINIUM,COMMON
5084,131199ed-3cb3-11ee-b4ed-1418c306ac06,LANDED,MASTER
5085,131199ee-3cb3-11ee-95de-1418c306ac06,LANDED,MASTER
5086,1311c0ee-3cb3-11ee-a7a8-1418c306ac06,LANDED,WHOLE_UNIT
5087,1311c0ef-3cb3-11ee-a489-1418c306ac06,CONDOMINIUM,MASTER
5088,1311c0f0-3cb3-11ee-b636-1418c306ac06,HDB,SINGLE
5089,1311c0f1-3cb3-11ee-a8bd-1418c306ac06,HDB,COMMON
5090,1311c0f2-3cb3-11ee-911a-1418c306ac06,LANDED,WHOLE_UNIT
5091,1311c0f3-3cb3-11ee-bb35-1418c306ac06,HDB,MASTER
5092,1311c0f4-3cb3-11ee-b572-1418c306ac06,CONDOMINIUM,SINGLE
5093,1311c0f5-3cb3-11ee-94eb-1418c306ac06,LANDED,WHOLE_UNIT
5094,1311c0f6-3cb3-11ee-9c1d-1418c306ac06,LANDED,COMMON
5095,1311c0f7-3cb3-11ee-9b26-1418c306ac06,CONDOMINIUM,SINGLE
5096,1311d4a3-3cb3-11ee-bc2d-1418c306ac06,LANDED,SINGLE
5097,1311d4a4-3cb3-11ee-a9ba-1418c306ac06,CONDOMINIUM,COMMON
5098,1311d4a5-3cb3-11ee-a30a-1418c306ac06,LANDED,SINGLE
5099,1311d4a6-3cb3-11ee-833c-1418c306ac06,LANDED,WHOLE_UNIT
5100,1311d4a7-3cb3-11ee-b9f4-1418c306ac06,LANDED,COMMON
5101,1311d4a8-3cb3-11ee-8082-1418c306ac06,LANDED,MASTER
5102,1311e845-3cb3-11ee-8486-1418c306ac06,CONDOMINIUM,SINGLE
5103,1311e846-3cb3-11ee-87ac-1418c306ac06,LANDED,SINGLE
5104,1311e847-3cb3-11ee-89ee-1418c306ac06,CONDOMINIUM,SINGLE
5105,1311e848-3cb3-11ee-aedc-1418c306ac06,LANDED,SINGLE
5106,1311e849-3cb3-11ee-bd06-1418c306ac06,HDB,SINGLE
5107,1311e84a-3cb3-11ee-b32b-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5108,1311e84b-3cb3-11ee-8b8c-1418c306ac06,CONDOMINIUM,SINGLE
5109,1311e84c-3cb3-11ee-be41-1418c306ac06,LANDED,SINGLE
5110,1311e84d-3cb3-11ee-9aa7-1418c306ac06,LANDED,SINGLE
5111,1311e84e-3cb3-11ee-b978-1418c306ac06,CONDOMINIUM,SINGLE
5112,1311e84f-3cb3-11ee-8f01-1418c306ac06,HDB,SINGLE
5113,1311e850-3cb3-11ee-9f22-1418c306ac06,HDB,WHOLE_UNIT
5114,1311e851-3cb3-11ee-98fb-1418c306ac06,HDB,WHOLE_UNIT
5115,1311e852-3cb3-11ee-a192-1418c306ac06,HDB,WHOLE_UNIT
5116,1311e853-3cb3-11ee-843b-1418c306ac06,LANDED,SINGLE
5117,1311e854-3cb3-11ee-bd67-1418c306ac06,HDB,SINGLE
5118,13120fe0-3cb3-11ee-ba14-1418c306ac06,HDB,COMMON
5119,13120fe1-3cb3-11ee-8ecf-1418c306ac06,LANDED,COMMON
5120,13120fe2-3cb3-11ee-afc4-1418c306ac06,HDB,COMMON
5121,13120fe3-3cb3-11ee-b91f-1418c306ac06,CONDOMINIUM,SINGLE
5122,13120fe4-3cb3-11ee-992c-1418c306ac06,LANDED,WHOLE_UNIT
5123,13120fe5-3cb3-11ee-ba71-1418c306ac06,HDB,MASTER
5124,13120fe6-3cb3-11ee-a1e1-1418c306ac06,CONDOMINIUM,COMMON
5125,13120fe7-3cb3-11ee-8931-1418c306ac06,CONDOMINIUM,MASTER
5126,13120fe8-3cb3-11ee-9182-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5127,13120fe9-3cb3-11ee-b64e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5128,13120fea-3cb3-11ee-b3bf-1418c306ac06,HDB,SINGLE
5129,13120feb-3cb3-11ee-a8f0-1418c306ac06,LANDED,SINGLE
5130,13120fec-3cb3-11ee-bed0-1418c306ac06,CONDOMINIUM,COMMON
5131,13120fed-3cb3-11ee-90cd-1418c306ac06,HDB,MASTER
5132,13120fee-3cb3-11ee-90dd-1418c306ac06,CONDOMINIUM,MASTER
5133,13120fef-3cb3-11ee-a268-1418c306ac06,LANDED,COMMON
5134,13123704-3cb3-11ee-bbc5-1418c306ac06,HDB,WHOLE_UNIT
5135,13123705-3cb3-11ee-b17a-1418c306ac06,LANDED,COMMON
5136,13123706-3cb3-11ee-b105-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5137,13123707-3cb3-11ee-b5b6-1418c306ac06,LANDED,WHOLE_UNIT
5138,13123708-3cb3-11ee-8708-1418c306ac06,HDB,MASTER
5139,13123709-3cb3-11ee-a503-1418c306ac06,LANDED,COMMON
5140,13125e1d-3cb3-11ee-a8df-1418c306ac06,HDB,WHOLE_UNIT
5141,13125e1e-3cb3-11ee-9645-1418c306ac06,HDB,COMMON
5142,13125e1f-3cb3-11ee-a9ab-1418c306ac06,CONDOMINIUM,SINGLE
5143,13125e20-3cb3-11ee-b654-1418c306ac06,CONDOMINIUM,SINGLE
5144,13125e21-3cb3-11ee-af3d-1418c306ac06,LANDED,SINGLE
5145,13125e22-3cb3-11ee-833f-1418c306ac06,LANDED,SINGLE
5146,13125e23-3cb3-11ee-8cc1-1418c306ac06,LANDED,SINGLE
5147,13125e24-3cb3-11ee-997a-1418c306ac06,LANDED,COMMON
5148,13125e25-3cb3-11ee-a495-1418c306ac06,LANDED,SINGLE
5149,13125e26-3cb3-11ee-9597-1418c306ac06,LANDED,WHOLE_UNIT
5150,13125e27-3cb3-11ee-a9d7-1418c306ac06,HDB,MASTER
5151,13128537-3cb3-11ee-a294-1418c306ac06,LANDED,WHOLE_UNIT
5152,13128538-3cb3-11ee-9e64-1418c306ac06,LANDED,SINGLE
5153,1312ac50-3cb3-11ee-b27f-1418c306ac06,CONDOMINIUM,MASTER
5154,1312ac51-3cb3-11ee-9a22-1418c306ac06,LANDED,SINGLE
5155,1312ac52-3cb3-11ee-a13b-1418c306ac06,LANDED,COMMON
5156,1312ac53-3cb3-11ee-8287-1418c306ac06,CONDOMINIUM,COMMON
5157,1312ac54-3cb3-11ee-8f24-1418c306ac06,HDB,COMMON
5158,1312ac55-3cb3-11ee-a44c-1418c306ac06,LANDED,WHOLE_UNIT
5159,1312ac56-3cb3-11ee-88d1-1418c306ac06,CONDOMINIUM,MASTER
5160,1312ac57-3cb3-11ee-8a6f-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5161,1312ac58-3cb3-11ee-9399-1418c306ac06,LANDED,SINGLE
5162,1312ac59-3cb3-11ee-ad20-1418c306ac06,CONDOMINIUM,MASTER
5163,1312ac5a-3cb3-11ee-b1d2-1418c306ac06,HDB,WHOLE_UNIT
5164,1312ac5b-3cb3-11ee-804d-1418c306ac06,HDB,MASTER
5165,1312ac5c-3cb3-11ee-be01-1418c306ac06,LANDED,MASTER
5166,1312ac5d-3cb3-11ee-b409-1418c306ac06,HDB,MASTER
5167,1312ac5e-3cb3-11ee-99fd-1418c306ac06,LANDED,SINGLE
5168,1312ac5f-3cb3-11ee-9cf2-1418c306ac06,HDB,WHOLE_UNIT
5169,1312ac60-3cb3-11ee-8e6c-1418c306ac06,HDB,COMMON
5170,1312ac61-3cb3-11ee-b5dc-1418c306ac06,HDB,SINGLE
5171,1312ac62-3cb3-11ee-96e5-1418c306ac06,HDB,MASTER
5172,1312ac63-3cb3-11ee-990b-1418c306ac06,CONDOMINIUM,MASTER
5173,1312d36a-3cb3-11ee-ac13-1418c306ac06,CONDOMINIUM,COMMON
5174,1312d36b-3cb3-11ee-8007-1418c306ac06,CONDOMINIUM,SINGLE
5175,1312d36c-3cb3-11ee-8566-1418c306ac06,CONDOMINIUM,SINGLE
5176,1312d36d-3cb3-11ee-9383-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5177,1312d36e-3cb3-11ee-8db4-1418c306ac06,CONDOMINIUM,MASTER
5178,1312d36f-3cb3-11ee-be4d-1418c306ac06,HDB,SINGLE
5179,1312d370-3cb3-11ee-a421-1418c306ac06,LANDED,SINGLE
5180,1312d371-3cb3-11ee-ad5e-1418c306ac06,CONDOMINIUM,SINGLE
5181,1312d372-3cb3-11ee-80fd-1418c306ac06,LANDED,COMMON
5182,1312d373-3cb3-11ee-98ce-1418c306ac06,HDB,COMMON
5183,1312d374-3cb3-11ee-8880-1418c306ac06,HDB,WHOLE_UNIT
5184,1312d375-3cb3-11ee-b1fb-1418c306ac06,LANDED,COMMON
5185,1312d376-3cb3-11ee-aed8-1418c306ac06,CONDOMINIUM,MASTER
5186,1312d377-3cb3-11ee-823f-1418c306ac06,HDB,COMMON
5187,1312d378-3cb3-11ee-b1f2-1418c306ac06,CONDOMINIUM,COMMON
5188,1312d379-3cb3-11ee-8583-1418c306ac06,CONDOMINIUM,MASTER
5189,1312d37a-3cb3-11ee-aa1f-1418c306ac06,CONDOMINIUM,MASTER
5190,1312d37b-3cb3-11ee-8db0-1418c306ac06,LANDED,MASTER
5191,1312fa84-3cb3-11ee-aeea-1418c306ac06,HDB,SINGLE
5192,1312fa85-3cb3-11ee-b202-1418c306ac06,HDB,WHOLE_UNIT
5193,1312fa86-3cb3-11ee-a0a8-1418c306ac06,CONDOMINIUM,COMMON
5194,1312fa87-3cb3-11ee-b6af-1418c306ac06,LANDED,MASTER
5195,1312fa88-3cb3-11ee-b912-1418c306ac06,LANDED,MASTER
5196,1312fa89-3cb3-11ee-a3ea-1418c306ac06,LANDED,WHOLE_UNIT
5197,1312fa8a-3cb3-11ee-850f-1418c306ac06,CONDOMINIUM,MASTER
5198,1312fa8b-3cb3-11ee-8d9b-1418c306ac06,CONDOMINIUM,COMMON
5199,1312fa8c-3cb3-11ee-bbb9-1418c306ac06,CONDOMINIUM,COMMON
5200,1312fa8d-3cb3-11ee-b5ff-1418c306ac06,LANDED,SINGLE
5201,1312fa8e-3cb3-11ee-9b6a-1418c306ac06,LANDED,MASTER
5202,1312fa8f-3cb3-11ee-b75b-1418c306ac06,LANDED,COMMON
5203,1312fa90-3cb3-11ee-809d-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5204,1312fa91-3cb3-11ee-87f2-1418c306ac06,LANDED,WHOLE_UNIT
5205,1312fa92-3cb3-11ee-8cc6-1418c306ac06,CONDOMINIUM,COMMON
5206,1313219d-3cb3-11ee-bdef-1418c306ac06,LANDED,WHOLE_UNIT
5207,1313219e-3cb3-11ee-8839-1418c306ac06,HDB,SINGLE
5208,1313219f-3cb3-11ee-a4e1-1418c306ac06,LANDED,SINGLE
5209,131321a0-3cb3-11ee-aafb-1418c306ac06,LANDED,SINGLE
5210,131321a1-3cb3-11ee-b584-1418c306ac06,HDB,WHOLE_UNIT
5211,131321a2-3cb3-11ee-bd84-1418c306ac06,CONDOMINIUM,SINGLE
5212,131321a3-3cb3-11ee-9e86-1418c306ac06,LANDED,MASTER
5213,131321a4-3cb3-11ee-8059-1418c306ac06,LANDED,SINGLE
5214,131321a5-3cb3-11ee-981a-1418c306ac06,LANDED,WHOLE_UNIT
5215,131321a6-3cb3-11ee-8c24-1418c306ac06,LANDED,WHOLE_UNIT
5216,131321a7-3cb3-11ee-8ee5-1418c306ac06,CONDOMINIUM,SINGLE
5217,131321a8-3cb3-11ee-9053-1418c306ac06,HDB,COMMON
5218,131321a9-3cb3-11ee-baf4-1418c306ac06,LANDED,COMMON
5219,131321aa-3cb3-11ee-bf9e-1418c306ac06,HDB,WHOLE_UNIT
5220,131321ab-3cb3-11ee-b529-1418c306ac06,HDB,COMMON
5221,131321ac-3cb3-11ee-8d97-1418c306ac06,HDB,MASTER
5222,131348b9-3cb3-11ee-b355-1418c306ac06,CONDOMINIUM,MASTER
5223,131348ba-3cb3-11ee-8f90-1418c306ac06,LANDED,SINGLE
5224,131348bb-3cb3-11ee-ba95-1418c306ac06,HDB,SINGLE
5225,131348bc-3cb3-11ee-b030-1418c306ac06,CONDOMINIUM,MASTER
5226,131348bd-3cb3-11ee-9d0a-1418c306ac06,HDB,SINGLE
5227,131348be-3cb3-11ee-870d-1418c306ac06,HDB,MASTER
5228,131348bf-3cb3-11ee-b5e3-1418c306ac06,LANDED,MASTER
5229,131348c0-3cb3-11ee-a90f-1418c306ac06,HDB,MASTER
5230,131348c1-3cb3-11ee-a1d9-1418c306ac06,LANDED,MASTER
5231,131348c2-3cb3-11ee-91f5-1418c306ac06,LANDED,MASTER
5232,131348c3-3cb3-11ee-bc04-1418c306ac06,HDB,WHOLE_UNIT
5233,131348c4-3cb3-11ee-bb9c-1418c306ac06,HDB,COMMON
5234,131348c5-3cb3-11ee-b04c-1418c306ac06,HDB,WHOLE_UNIT
5235,131348c6-3cb3-11ee-be7d-1418c306ac06,CONDOMINIUM,COMMON
5236,131348c7-3cb3-11ee-a6c0-1418c306ac06,LANDED,MASTER
5237,131348c8-3cb3-11ee-9965-1418c306ac06,CONDOMINIUM,SINGLE
5238,1313722e-3cb3-11ee-8709-1418c306ac06,LANDED,COMMON
5239,1313722f-3cb3-11ee-9e47-1418c306ac06,CONDOMINIUM,COMMON
5240,13137230-3cb3-11ee-9d04-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5241,13137231-3cb3-11ee-9014-1418c306ac06,HDB,COMMON
5242,13137232-3cb3-11ee-b57c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5243,13137233-3cb3-11ee-a8ec-1418c306ac06,LANDED,WHOLE_UNIT
5244,13137234-3cb3-11ee-8c8e-1418c306ac06,HDB,SINGLE
5245,13137235-3cb3-11ee-9817-1418c306ac06,HDB,MASTER
5246,13137236-3cb3-11ee-9db8-1418c306ac06,CONDOMINIUM,MASTER
5247,13137237-3cb3-11ee-a1e7-1418c306ac06,LANDED,COMMON
5248,13137238-3cb3-11ee-bf90-1418c306ac06,LANDED,MASTER
5249,13137239-3cb3-11ee-9de5-1418c306ac06,LANDED,WHOLE_UNIT
5250,1313723a-3cb3-11ee-92b2-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5251,1313723b-3cb3-11ee-b196-1418c306ac06,LANDED,COMMON
5252,1313723c-3cb3-11ee-94ee-1418c306ac06,HDB,MASTER
5253,1313723d-3cb3-11ee-8d0b-1418c306ac06,LANDED,COMMON
5254,1313723e-3cb3-11ee-9e6e-1418c306ac06,HDB,SINGLE
5255,1313723f-3cb3-11ee-ac86-1418c306ac06,HDB,COMMON
5256,1313ad30-3cb3-11ee-a6a7-1418c306ac06,CONDOMINIUM,COMMON
5257,1313ad31-3cb3-11ee-8b87-1418c306ac06,CONDOMINIUM,MASTER
5258,1313ad32-3cb3-11ee-90b6-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5259,1313ad33-3cb3-11ee-90d9-1418c306ac06,CONDOMINIUM,MASTER
5260,1313ad34-3cb3-11ee-afdb-1418c306ac06,HDB,WHOLE_UNIT
5261,1313ad35-3cb3-11ee-9f66-1418c306ac06,LANDED,COMMON
5262,1313ad36-3cb3-11ee-9078-1418c306ac06,LANDED,WHOLE_UNIT
5263,1313ad37-3cb3-11ee-93bd-1418c306ac06,LANDED,COMMON
5264,1313ad38-3cb3-11ee-9403-1418c306ac06,CONDOMINIUM,SINGLE
5265,1313ad39-3cb3-11ee-bbf9-1418c306ac06,HDB,SINGLE
5266,1313ad3a-3cb3-11ee-ab87-1418c306ac06,CONDOMINIUM,SINGLE
5267,1313ad3b-3cb3-11ee-9442-1418c306ac06,HDB,WHOLE_UNIT
5268,1313ad3c-3cb3-11ee-87a7-1418c306ac06,HDB,SINGLE
5269,1313ad3d-3cb3-11ee-80d9-1418c306ac06,LANDED,COMMON
5270,1313ad3e-3cb3-11ee-8a26-1418c306ac06,CONDOMINIUM,SINGLE
5271,1313ad3f-3cb3-11ee-a9e2-1418c306ac06,LANDED,COMMON
5272,1313d4d2-3cb3-11ee-a634-1418c306ac06,CONDOMINIUM,MASTER
5273,1313d4d3-3cb3-11ee-aff5-1418c306ac06,CONDOMINIUM,MASTER
5274,1313d4d4-3cb3-11ee-9183-1418c306ac06,HDB,COMMON
5275,1313e0ba-3cb3-11ee-b890-1418c306ac06,CONDOMINIUM,MASTER
5276,1313e0bb-3cb3-11ee-808d-1418c306ac06,HDB,SINGLE
5277,1313e0bc-3cb3-11ee-a665-1418c306ac06,HDB,WHOLE_UNIT
5278,1313e0bd-3cb3-11ee-8b71-1418c306ac06,LANDED,WHOLE_UNIT
5279,1313e0be-3cb3-11ee-a47c-1418c306ac06,CONDOMINIUM,MASTER
5280,1313e0bf-3cb3-11ee-9bee-1418c306ac06,CONDOMINIUM,MASTER
5281,1313e0c0-3cb3-11ee-a69e-1418c306ac06,LANDED,SINGLE
5282,131407e3-3cb3-11ee-bc9a-1418c306ac06,CONDOMINIUM,SINGLE
5283,131407e4-3cb3-11ee-946b-1418c306ac06,HDB,MASTER
5284,131407e5-3cb3-11ee-8a93-1418c306ac06,LANDED,WHOLE_UNIT
5285,131407e6-3cb3-11ee-a37c-1418c306ac06,LANDED,SINGLE
5286,131407e7-3cb3-11ee-af36-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5287,131407e8-3cb3-11ee-848b-1418c306ac06,HDB,WHOLE_UNIT
5288,131407e9-3cb3-11ee-ad5b-1418c306ac06,LANDED,COMMON
5289,131407ea-3cb3-11ee-a5f1-1418c306ac06,CONDOMINIUM,COMMON
5290,131407eb-3cb3-11ee-95ab-1418c306ac06,CONDOMINIUM,SINGLE
5291,13142efc-3cb3-11ee-b8bf-1418c306ac06,HDB,SINGLE
5292,13142efd-3cb3-11ee-805b-1418c306ac06,HDB,COMMON
5293,13142efe-3cb3-11ee-8ba8-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5294,13142eff-3cb3-11ee-b610-1418c306ac06,LANDED,SINGLE
5295,13142f00-3cb3-11ee-91c4-1418c306ac06,CONDOMINIUM,SINGLE
5296,13142f01-3cb3-11ee-9289-1418c306ac06,CONDOMINIUM,COMMON
5297,13142f02-3cb3-11ee-973e-1418c306ac06,CONDOMINIUM,COMMON
5298,13142f03-3cb3-11ee-9b3b-1418c306ac06,LANDED,SINGLE
5299,13142f04-3cb3-11ee-a3af-1418c306ac06,HDB,WHOLE_UNIT
5300,13142f05-3cb3-11ee-8ef7-1418c306ac06,HDB,SINGLE
5301,13142f06-3cb3-11ee-830f-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5302,13142f07-3cb3-11ee-b53f-1418c306ac06,HDB,MASTER
5303,13142f08-3cb3-11ee-a6f0-1418c306ac06,LANDED,COMMON
5304,13142f09-3cb3-11ee-8025-1418c306ac06,LANDED,SINGLE
5305,13142f0a-3cb3-11ee-9a79-1418c306ac06,LANDED,WHOLE_UNIT
5306,13145613-3cb3-11ee-9de1-1418c306ac06,LANDED,WHOLE_UNIT
5307,13145614-3cb3-11ee-819a-1418c306ac06,LANDED,MASTER
5308,13145615-3cb3-11ee-b9b8-1418c306ac06,CONDOMINIUM,MASTER
5309,13145616-3cb3-11ee-975d-1418c306ac06,CONDOMINIUM,COMMON
5310,13145617-3cb3-11ee-b7aa-1418c306ac06,LANDED,WHOLE_UNIT
5311,13145618-3cb3-11ee-b9ad-1418c306ac06,LANDED,WHOLE_UNIT
5312,13145619-3cb3-11ee-bc99-1418c306ac06,CONDOMINIUM,COMMON
5313,1314561a-3cb3-11ee-9f55-1418c306ac06,HDB,COMMON
5314,1314561b-3cb3-11ee-bf5b-1418c306ac06,LANDED,MASTER
5315,1314561c-3cb3-11ee-9683-1418c306ac06,LANDED,COMMON
5316,13147d32-3cb3-11ee-be5d-1418c306ac06,HDB,SINGLE
5317,13147d33-3cb3-11ee-86f7-1418c306ac06,CONDOMINIUM,MASTER
5318,13147d34-3cb3-11ee-a65d-1418c306ac06,LANDED,SINGLE
5319,13147d35-3cb3-11ee-bcda-1418c306ac06,CONDOMINIUM,MASTER
5320,13147d36-3cb3-11ee-9dbe-1418c306ac06,HDB,SINGLE
5321,13147d37-3cb3-11ee-8dcd-1418c306ac06,CONDOMINIUM,SINGLE
5322,13147d38-3cb3-11ee-a93b-1418c306ac06,HDB,MASTER
5323,13147d39-3cb3-11ee-9d5f-1418c306ac06,CONDOMINIUM,COMMON
5324,13147d3a-3cb3-11ee-a55a-1418c306ac06,LANDED,WHOLE_UNIT
5325,13147d3b-3cb3-11ee-9bb8-1418c306ac06,HDB,SINGLE
5326,13147d3c-3cb3-11ee-8e80-1418c306ac06,LANDED,WHOLE_UNIT
5327,13147d3d-3cb3-11ee-bd62-1418c306ac06,CONDOMINIUM,SINGLE
5328,1314a449-3cb3-11ee-89f5-1418c306ac06,HDB,COMMON
5329,1314a44a-3cb3-11ee-b274-1418c306ac06,HDB,SINGLE
5330,1314a44b-3cb3-11ee-818d-1418c306ac06,CONDOMINIUM,SINGLE
5331,1314a44c-3cb3-11ee-a25c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5332,1314a44d-3cb3-11ee-9278-1418c306ac06,CONDOMINIUM,COMMON
5333,1314a44e-3cb3-11ee-8297-1418c306ac06,LANDED,WHOLE_UNIT
5334,1314a44f-3cb3-11ee-9f0e-1418c306ac06,LANDED,COMMON
5335,1314a450-3cb3-11ee-8d6d-1418c306ac06,LANDED,WHOLE_UNIT
5336,1314a451-3cb3-11ee-9f59-1418c306ac06,CONDOMINIUM,MASTER
5337,1314a452-3cb3-11ee-8106-1418c306ac06,LANDED,COMMON
5338,1314a453-3cb3-11ee-be17-1418c306ac06,CONDOMINIUM,SINGLE
5339,1314a454-3cb3-11ee-b893-1418c306ac06,HDB,WHOLE_UNIT
5340,1314a455-3cb3-11ee-b723-1418c306ac06,HDB,MASTER
5341,1314a456-3cb3-11ee-ac3a-1418c306ac06,LANDED,MASTER
5342,1314a457-3cb3-11ee-81a2-1418c306ac06,LANDED,SINGLE
5343,1314a458-3cb3-11ee-8d25-1418c306ac06,LANDED,WHOLE_UNIT
5344,1314a459-3cb3-11ee-90f9-1418c306ac06,LANDED,MASTER
5345,1314a45a-3cb3-11ee-aff3-1418c306ac06,CONDOMINIUM,MASTER
5346,1314cb66-3cb3-11ee-86ec-1418c306ac06,LANDED,WHOLE_UNIT
5347,1314cb67-3cb3-11ee-b05e-1418c306ac06,HDB,COMMON
5348,1314cb68-3cb3-11ee-adce-1418c306ac06,CONDOMINIUM,MASTER
5349,1314cb69-3cb3-11ee-8225-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5350,1314cb6a-3cb3-11ee-9013-1418c306ac06,LANDED,MASTER
5351,1314cb6b-3cb3-11ee-a0ec-1418c306ac06,CONDOMINIUM,SINGLE
5352,1314cb6c-3cb3-11ee-a3b0-1418c306ac06,CONDOMINIUM,COMMON
5353,1314cb6d-3cb3-11ee-9245-1418c306ac06,CONDOMINIUM,MASTER
5354,1314cb6e-3cb3-11ee-b11c-1418c306ac06,LANDED,COMMON
5355,1314cb6f-3cb3-11ee-be9b-1418c306ac06,CONDOMINIUM,MASTER
5356,1314cb70-3cb3-11ee-bc5b-1418c306ac06,CONDOMINIUM,MASTER
5357,1314cb71-3cb3-11ee-a643-1418c306ac06,CONDOMINIUM,SINGLE
5358,1314cb72-3cb3-11ee-ad92-1418c306ac06,HDB,MASTER
5359,1314cb73-3cb3-11ee-93a1-1418c306ac06,LANDED,COMMON
5360,1314cb74-3cb3-11ee-a51c-1418c306ac06,CONDOMINIUM,MASTER
5361,1314cb75-3cb3-11ee-a662-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5362,1314f2bc-3cb3-11ee-9881-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
5363,1314f2bd-3cb3-11ee-bd60-1418c306ac06,HDB,MASTER
5364,1314f2be-3cb3-11ee-8ba4-1418c306ac06,HDB,COMMON
5365,1314f2bf-3cb3-11ee-9c08-1418c306ac06,CONDOMINIUM,SINGLE
5366,1314f2c0-3cb3-11ee-a1f5-1418c306ac06,HDB,WHOLE_UNIT
5367,1314f2c1-3cb3-11ee-ba55-1418c306ac06,HDB,SINGLE
5368,1314f2c2-3cb3-11ee-aace-1418c306ac06,HDB,COMMON
5369,1314f2c3-3cb3-11ee-a524-1418c306ac06,LANDED,WHOLE_UNIT
5370,1314f2c4-3cb3-11ee-9c86-1418c306ac06,HDB,MASTER
5371,1314f2c5-3cb3-11ee-8cf8-1418c306ac06,LANDED,COMMON
5372,1314f2c6-3cb3-11ee-b48b-1418c306ac06,LANDED,SINGLE
5373,1314f2c7-3cb3-11ee-b9e8-1418c306ac06,LANDED,SINGLE
5374,13151a26-3cb3-11ee-a37e-1418c306ac06,CONDOMINIUM,MASTER
5375,13151a27-3cb3-11ee-92e3-1418c306ac06,HDB,MASTER
5376,13151a28-3cb3-11ee-84f9-1418c306ac06,CONDOMINIUM,MASTER
